content,style,IP,total,S,C,E,H
55070,55872,0.19272929430007935,0.38142287731170654,0.19710521737311734,0.9841471586265337,-0.9726111586385783,[0.85476875]
55070,image_071,0.19213414192199707,0.3604847490787506,0.19649663972362688,0.8895412963776183,0.0,[0.91713136]
55070,flipped_image_073,0.18788033723831177,0.36833956837654114,0.1922875517046602,0.9319394556255722,0.34795829005308926,[0.96961117]
55038,image_142,0.2016824185848236,0.3633047342300415,0.2079132542611717,0.8641642150595643,0.7258325772729856,[0.95038354]
55038,55174,0.19104692339897156,0.3769294023513794,0.1974441142171462,0.9629375297802364,-0.9613059758029203,[0.8621441]
55038,55102,0.1851455271244049,0.37620410323143005,0.19152878757040145,0.9832355534488886,-0.8648590445984176,[0.79948926]
55038,image_058,0.18465138971805573,0.377658873796463,0.1909577988978317,0.9875081445222137,0.8616523624295455,[0.84307635]
55038,56691,0.18463082611560822,0.3633638620376587,0.19099539583323194,0.9178220651004442,-0.9837262923369428,[0.92840075]
55030,image_131,0.20071682333946228,0.3716830313205719,0.20864188495546726,0.9202648512542596,-0.8234555687327153,[0.69864005]
55030,image_004,0.18991826474666595,0.3710697889328003,0.1978195875713558,0.9437702913850572,-0.9965487377643374,[0.77644527]
55030,image_063,0.1879485845565796,0.37364810705184937,0.19599765614050874,0.9502011721608339,0.0,[0.8951734]
55030,55135,0.18288594484329224,0.3588530719280243,0.19088282000898762,0.9109625334115699,0.8011369226132242,[0.78568614]
55030,flipped_image_114,0.18048352003097534,0.3625997304916382,0.18855574014686768,0.9349867474256437,0.0,[0.77818847]
